N,E,Elev (m),Acc (m),aquifer,depth (ft),Results,water temp ©,pH,EC (uS/cm),TDS (mg/L),turb (NTU),TLF1 (ppb),TLF2 (ppb),TLF3 (ppb),CDOM1 (ppb),CDOM2 (ppb),CDOM3 (ppb),TLF_Avg (ppb),CDOM_Avg (ppb),TLF:CDOM,E.coli (MPN/100mL),DOC (mg/L)
0.220034391,-0.721997087,1.872786609,-0.343288016,deep,160,unknown,-0.523257369,0.320033126,-0.444563271,0.496287025,-0.257217954,-1.212935578,-2.323669027,2.26863751,-0.367253686,-1.157655235,0.919374997,0.060877455,-0.248259586,-0.131208879,0.248071095,-0.430263152
0.643854576,-0.128054374,-0.022722491,-3.04938628,shallow,160,safe,1.115642826,-0.05122355,0.052206399,0.44128429,0.226648945,1.472343841,-0.047868159,0.325400014,1.441913058,-0.182238387,0.063516518,-1.162435793,1.647609968,-1.417294422,-0.396665936,-0.484155205
-0.278043565,1.444195735,0.60060451,2.120879424,shallow,250,safe,-0.231509051,0.809183555,0.640888279,0.011794423,-2.529193798,-1.062924875,0.319222707,-0.863833999,-0.379907472,-0.218793185,1.037304224,0.409992388,-0.99628024,1.392774389,-0.210544611,0.281880707
-1.223407321,-0.580822879,-0.032414312,-0.332299232,deep,250,unknown,1.24228357,-2.467070225,-1.218512273,0.331517904,-0.28484502,-0.375468681,-0.201431804,-0.554158315,-1.213875672,0.551021455,0.943669499,0.845889323,-0.825971279,0.768578364,-0.860208761,-0.152103143
-0.776633208,-0.417093788,-0.147731498,0.142314672,deep,200,unknown,0.736576653,0.544614716,0.487918233,-0.182102664,0.540077699,0.324600755,-1.730793107,-0.14621868,-0.760571568,0.747584823,0.954296218,-0.747469852,-1.020718023,0.50021169,-0.400521301,-0.891916901
-1.008738166,-0.273675307,0.208115411,0.173416161,shallow,400,unsafe,1.384901916,-0.032554167,-0.456163051,0.902501248,-0.337402621,0.045195756,-0.561808091,2.224421825,-0.170094979,-0.892885607,-0.598835792,0.496359223,0.34399067,-0.981221918,0.019903831,1.356029199
0.769268779,1.554173708,1.179815849,0.345165844,shallow,230,unknown,-0.741206802,0.025434766,1.550470131,-0.536329074,0.200290429,-0.591445324,1.515080904,-1.489167942,-0.149732573,0.243269293,0.277504489,0.568979269,-0.623615096,0.210243553,0.981027206,0.043583566
0.064257699,-2.727156032,0.31736796,-1.062346601,deep,120,safe,0.962998376,1.026489808,-0.826272804,-0.420417647,-1.172419282,0.161777658,0.919159065,0.601005487,-1.087044294,0.564019039,1.267749204,0.139510112,0.687429146,-0.351636735,-1.291777124,2.566397607
0.870594739,-0.097167871,0.597193581,0.115794663,deep,180,safe,-0.88016931,-1.054618369,0.271634167,2.024469276,-0.552586857,0.274839271,0.551276513,2.343927136,-0.300341837,-1.1976864,-0.696364491,-1.011303249,-0.159722434,-1.574695015,-1.423330408,-0.787255081
0.185169544,0.808544811,1.515981356,1.286554049,deep,400,unsafe,-1.27164755,1.144318668,0.143701888,0.460895498,0.057566772,0.583443599,1.9470818,-2.31011749,-0.09069004,-0.609591436,-0.55319672,0.615203979,-0.204554624,-1.321593244,0.747190105,1.591966607
0.135668253,0.211557043,0.389690717,-1.430303571,shallow,280,safe,-0.397896885,-0.399953428,-2.333851743,0.306343259,0.488968907,0.290134618,-0.740820663,-1.26274255,-0.25370609,-0.794197264,0.726159977,-0.475179386,1.79050992,1.598540657,0.821963828,1.229743953
-1.286539403,-0.662176523,-1.132393512,-1.444161682,deep,160,safe,-0.136236038,1.707761326,-1.676594258,-0.079911278,0.562175496,1.954340513,1.395321071,0.893885128,0.620492853,0.424722023,0.648191852,1.881418764,0.983267354,0.132844339,1.09314437,-0.271202286
-0.549983689,-0.870040117,-2.903478049,-0.697454494,deep,669,safe,-0.026954447,-1.103788722,0.035568392,-1.926433559,0.473831418,-0.912794612,-2.36604661,1.622806041,-0.822050823,1.051146795,-0.380421606,1.005231436,0.775351721,-0.56009439,0.142391825,-1.479477057
-1.681764627,-0.261436996,0.395603867,0.721816381,deep,400,unknown,1.424892437,1.761134582,-1.99849939,-0.888717756,-1.161389824,-0.56514858,1.058264535,0.746861883,0.117063177,0.278468731,0.420325727,0.002108059,0.232564256,-0.374500575,1.029100664,0.199687875
-0.909035922,0.319443522,-0.11061579,2.05611502,shallow,160,safe,-0.271360108,0.450296009,1.544022343,0.232944353,0.314150186,-0.84696388,0.936631808,1.115302893,0.266095837,-0.015202251,-0.132962834,1.49833764,1.173982682,0.004705151,0.186458412,1.734206362
0.547656981,1.482724621,0.448556964,1.975870333,deep,unknown,unsafe,-0.695667104,-0.596355082,-0.738989701,0.213721685,-1.257504196,-0.628520393,1.289411779,-1.738955758,-0.413928929,1.532308916,-0.056863152,-0.985906197,1.670824883,0.403520337,-0.975015329,0.224673812
-2.461153398,1.437341954,1.021701614,1.101888946,shallow,180,unknown,-0.345194328,1.27138669,-1.270537134,1.659603822,-0.931682186,2.288031988,0.143092297,0.464405147,-0.854312045,-0.300929499,0.376833594,-1.142316715,0.026709475,0.654856239,-0.523008686,-0.401237158
-0.766035442,-1.543501426,0.80003662,0.528108183,shallow,200,unsafe,0.622850037,0.087007993,1.073755414,2.021428289,1.136589454,-0.239926561,1.083391856,0.364566856,-0.049228198,0.924185972,-0.890725175,0.10572712,0.293123407,1.447311937,1.450016876,0.371484459
-0.530698514,0.374220166,-0.072215316,-1.057149166,deep,650,safe,0.272885263,-0.562074264,0.749893714,-0.826324044,-0.006495729,0.721315826,-0.249721143,1.070736104,-1.313737394,0.051864955,0.459509587,-0.341483469,-2.585569486,1.727603951,-0.185660793,-0.500443525
-1.161976552,-0.173335229,-0.287516551,-2.647810193,deep,200,unsafe,0.357558471,-0.574810239,0.865721372,-0.457555326,-1.127715694,1.39908651,1.117570262,-0.222758895,0.488408276,0.313269121,0.614682216,0.986749506,-0.839337323,0.497882392,-0.171387924,-0.759016485
-0.338098991,0.631229221,0.566890498,0.873000925,deep,unknown,unsafe,0.590351738,0.867304803,-0.517031954,0.883545673,0.357282472,-1.375225318,0.519951634,-0.678239355,-0.614086962,1.416318321,0.902353121,1.322584781,0.52877774,0.994161089,1.09800151,-0.333286418
0.136136556,0.346485908,0.011092149,-0.896149666,deep,90,unknown,-1.437480167,0.596917312,-2.739249407,0.257325031,-1.785150453,0.312823791,-1.622839514,-0.585734258,-1.03179167,-0.612398358,-0.248669265,-1.42120999,-1.105551476,-2.067148205,-0.76368002,-0.74402052
0.713885235,0.365661992,0.642644952,0.853577361,shallow,280,safe,1.87946217,-0.268210786,-0.786637738,-0.342792713,-1.410770182,-1.505259968,-0.492806126,-0.740614578,1.51325278,0.494769694,-0.161788636,1.325282566,1.636618899,1.125514031,-0.173209076,0.87487578
-0.103032109,-0.389271295,-0.991379927,0.319137477,deep,90,unknown,0.996724584,-0.061087789,-0.312965318,-1.606073292,1.038728655,-0.347735155,-0.710793962,2.333755174,-0.688756094,0.453676304,-0.168753724,0.672092492,-0.3163678,0.5937956,2.01352568,-0.558944622
-0.364215879,0.205373794,0.814679411,1.238921205,shallow,280,safe,-0.967053886,-2.39543304,-2.333782105,0.236794906,-0.205768802,-0.229373159,0.215927377,-1.304226056,-0.339149583,-0.472747838,-2.698619558,1.35604275,-0.573646889,-0.38171028,-1.028890634,0.81245448
-0.412345645,-0.60447221,-0.937578529,1.04144172,shallow,160,unknown,0.719617054,-0.015530861,0.29136765,0.409875748,-0.984706527,0.695004339,1.468570181,-0.507573504,-0.063118315,-1.232593059,-0.276364044,-1.069985978,0.303441664,-0.030158103,-0.250953349,0.537213283
0.429425796,-1.008443569,1.046547386,1.341221493,deep,50,unknown,-1.213557475,0.545645904,0.391529114,-2.626204615,0.233720571,-1.595458661,-1.004613121,1.050195665,1.365210979,-0.542356077,0.348706068,0.829065433,1.291939871,0.116027239,-0.924398416,-2.614112115
-0.223404626,1.731790646,0.535399252,0.233055787,shallow,250,safe,1.093565836,-0.662937354,-0.124148257,1.281080577,0.232173222,-0.372903309,-0.086747912,1.27070668,0.909025146,-0.336215945,0.155863195,0.858570172,-1.446501557,0.111679038,1.292650882,2.439638895
0.512247605,-1.212369021,-0.906979295,2.235107712,deep,700,unknown,0.229377599,0.247991783,0.699759021,-0.621551637,0.634469562,0.069509026,0.452633057,1.052647631,-1.611228036,-0.847152618,0.273550511,1.546282997,0.005377048,-1.267454413,-1.079836769,0.222545018
-0.443456776,-0.193888517,-0.842993924,1.175409248,shallow,200,unsafe,-0.88884482,-0.395763019,0.848468548,-1.217764066,-1.511513945,0.209745112,2.353081266,0.147694458,-1.153286434,0.303849793,1.211958477,-1.987379855,0.322491835,0.049026076,0.960109036,-0.988074101
2.093849856,-0.404121372,0.594310828,0.785502533,shallow,200,safe,0.610066204,1.171116709,0.917367246,-0.839588576,-1.48340527,-0.180735715,0.667404717,-1.067607821,-1.068492579,1.163793913,-1.843090095,-0.150612115,-0.262987436,-0.92731505,0.010491664,1.278449702
1.102809289,1.019769695,-1.591536951,-0.855218221,shallow,230,safe,-2.219600881,1.220413198,-1.228098636,2.613358231,-1.510116103,-0.098880355,0.245797486,0.251306543,0.827770149,1.41729024,-0.532426776,1.665026327,2.024683536,0.036742017,0.049757726,-0.854916421
-0.713819851,-1.771141863,-0.920509521,0.873822216,deep,200,unknown,1.308309148,-2.156674851,-0.061728278,-1.260097688,-1.576692437,0.06670725,0.776106053,-2.381834832,-0.311385096,1.154108551,1.041805311,-0.016051384,-1.423143997,-0.481706888,0.389409266,-0.712327103
0.693854296,0.441856605,-0.348627916,0.760327332,shallow,230,safe,0.351032585,-0.934098365,0.035015465,1.212291081,0.387112756,0.457203415,0.22019033,1.368442729,-1.008376761,-1.018138123,-0.892160916,-0.516108907,-0.056883006,1.056572043,-0.672912827,0.183912723
-1.352807281,-0.315420503,-0.896828577,-0.135577822,deep,50,safe,-0.336142786,-1.040526338,-0.452050627,-0.561296251,-0.94746538,-1.073271664,-2.563403827,-0.667079194,-0.658675578,-0.550964926,-0.811633022,1.225557568,-0.954547754,-0.583866779,0.440942035,0.142951553
0.902947969,-0.018809008,-2.133541559,-0.360174812,deep,230,safe,-0.452775502,0.121370517,1.18616067,-2.111532424,2.10036768,0.371009461,-0.878420426,0.479963211,3.43227766,-0.759306727,2.131993115,0.486956431,-0.222011683,0.587339758,0.289448457,-0.094508472
-0.166888373,-0.867142359,0.37553458,-1.352631743,deep,60,unsafe,1.027310102,-1.072755079,-1.685518788,1.209571266,-0.24691081,-1.082183393,0.046739525,-1.280806841,0.187510698,0.464956525,2.780280824,-0.974430894,0.24442152,0.459314918,-0.360162323,-1.282512869
2.462013943,1.147974977,0.423383394,0.598508829,deep,650,unsafe,0.650800557,-0.197450048,-0.789008324,-0.492118065,-1.974249738,-0.947202504,0.108280666,0.186086031,-2.272798478,0.762986808,-0.627729079,1.216728821,-1.135331635,-0.707695938,-0.879583654,-0.58340203
0.697905757,1.040366642,1.762630284,0.958947334,shallow,120,safe,-0.171948538,-0.60306026,-0.174506528,0.93344592,0.31553494,0.128881616,1.798044823,1.442885438,0.479076081,-1.81572678,0.657133658,0.620357765,-0.005981567,0.736065329,0.081951161,0.200035685
-0.483719504,0.148614093,-0.698944083,1.414621016,shallow,200,unknown,1.597883515,-0.451723375,-1.494440006,1.279730361,2.167461389,-1.231299974,-1.869387317,1.784731555,0.341165384,-0.973583597,0.661852484,2.394443253,0.455511642,0.667363394,-0.929820027,0.21460803
2.180517582,-0.819302591,-1.347919884,-1.409420106,deep,120,unknown,-1.326228969,-1.031160992,-0.463326927,1.702206522,1.8641136,-1.188882405,1.603323925,1.270682911,-0.866257197,0.912516859,0.777401711,0.408662292,1.507823232,1.46636228,-1.286813997,-2.042643027
-0.271867242,-0.512995026,-0.019072558,0.356228887,shallow,95,safe,1.242521907,1.558797983,0.053959861,-0.367036877,0.297406231,0.402978251,-1.353481357,-0.875523722,-0.411760532,-0.233829208,0.460051799,0.121225919,-0.558350741,-0.262174505,1.156399762,0.933700085
1.123289789,-0.134271763,0.055378194,-0.86179997,shallow,160,unknown,-0.318543432,0.461816919,0.028492968,0.067403163,1.728775045,1.259992322,0.267776287,1.997227189,-0.565807533,-0.28615027,1.001227113,-0.177874788,0.248177683,0.810444293,1.392989962,2.072226315
0.096320224,1.175626673,1.315219955,-1.258736949,shallow,160,safe,-1.701332854,1.041864396,-0.396017164,0.47610103,1.30446048,-1.912003919,1.479767446,0.0568765,-0.851243621,0.290078595,1.223974842,-1.134376058,-0.276879492,-1.203335849,-0.184573382,-0.117093192
1.969013007,2.495857041,0.909223651,-0.064121628,shallow,400,unsafe,0.208523037,-0.241939008,1.645108667,-1.138096711,-1.843238055,0.08902832,0.658825819,-0.635085244,1.293259788,-0.687463747,-0.661480447,-1.343873753,-1.363449496,-0.524954739,0.360381152,-1.053656322
0.459373671,1.430372369,0.366510764,-0.667122623,shallow,280,unsafe,0.342423212,0.299811586,0.511791563,-1.874504478,-2.40426503,1.105246002,-0.904662493,-0.908378352,0.71434204,0.757941385,1.238389864,0.107246709,-0.95363407,1.015121851,-1.174673348,0.554717374
-0.746998368,0.47920906,2.49993298,-0.131676181,deep,650,unknown,1.24088397,-1.177921492,-0.381036592,-1.655266221,-0.860807484,0.447840283,0.826365779,1.116801828,1.647460205,0.154345459,0.662475906,-0.468988792,0.265511666,0.269395253,-2.786221133,-0.314853941
-0.92884935,-0.076029001,1.151257347,0.020124791,deep,400,unsafe,-0.723654812,-0.725120915,0.08160863,0.69272023,-1.311806193,-1.150338887,1.126778873,-0.844673375,-0.208767827,0.813296736,-1.59087083,-0.135343277,0.117668484,-0.070952376,0.059746402,0.483752728
0.875896052,-0.881655264,-1.012074747,0.496441605,shallow,120,safe,1.464616861,-0.676454135,-0.683909625,0.43665192,-2.690079102,0.7653057,-1.0439816,-0.002938765,1.312031161,-0.260954827,0.247925506,-0.081794356,-0.938741949,-1.020908477,-0.656745591,2.716315965
2.594497485,-1.26494022,-1.165868832,0.704549082,shallow,120,unsafe,-0.450369844,-0.869122058,-2.392947568,-0.752420422,-1.040585763,0.545460608,-0.232052839,-0.669530003,0.415489502,-0.858810082,0.837600434,-0.101430468,-0.060882581,0.247873966,-0.694624424,-1.076225599
1.572024273,-1.459719966,-1.010290833,0.081129759,deep,90,unknown,-1.388062689,-0.401821714,1.015027125,-0.06937129,0.973380068,-0.107341451,-1.969288806,2.580304109,0.826757959,0.355115194,-0.463384014,-0.551057534,-0.470114617,-0.431348795,1.767153616,-1.417451819
-0.097322884,-1.381421126,-0.430109153,0.783564056,shallow,400,unsafe,0.430936749,0.988864961,-0.222830612,0.193982263,0.700078368,1.055018027,-0.667575224,1.335486228,-2.099673534,-1.137901168,0.140416092,-1.414948147,0.53832897,-1.710112168,0.150151677,-0.518047154
0.70584475,1.806946176,0.712616605,0.028436533,shallow,669,unknown,0.531492056,0.324774916,-0.905687713,0.466918926,1.426743292,-0.931632636,-1.5559369,0.705368808,2.245312675,0.269609951,0.037916579,1.437114994,-0.322034715,0.880412921,-0.138494544,0.75376931
1.374393236,-1.93052117,0.987954056,0.155789009,shallow,280,unsafe,-1.000869442,-0.760787878,1.86662574,0.830817759,0.013184223,-1.09067334,-0.857156455,1.269496712,0.162810302,-0.259879839,-0.92822948,1.843407787,2.152002997,-1.809006059,-0.882735185,0.057261546
-0.79578643,-0.837358391,-0.831033388,-0.137407907,shallow,180,unsafe,0.620253414,0.654178328,-0.46051464,0.622571248,1.436153501,0.632800319,-0.528916295,0.811511949,0.719760032,0.408321983,0.535962812,-1.026900092,0.178161057,-0.745945448,0.326954302,-1.148907264
0.751368844,-0.425248678,-0.025691851,-0.239315162,shallow,50,unsafe,-0.214678292,-1.515872555,1.578514166,0.593881224,-0.487791436,2.319630318,0.578679753,0.792274244,-1.709441202,0.408491488,-2.308743447,1.451506416,-1.03700548,-1.304594647,-0.327546914,0.538783736
-0.465819756,1.922852021,-0.038483601,-2.25346006,shallow,50,unsafe,1.210668672,-2.216148383,-1.168922742,-1.332340107,0.72019175,1.049874038,0.050700928,0.800105956,0.127653773,0.689755514,-0.643806299,-0.330245687,1.738806898,0.547787226,-0.16284757,-1.075143286
-1.014519055,-0.229913252,0.625152123,-1.435045995,shallow,120,unsafe,-0.422205484,-0.71350695,0.378118838,-0.188301982,-1.17743625,-0.616299526,-0.090280318,0.399310161,0.220202356,-0.402676474,-0.742918845,0.038832681,1.477597313,0.685734088,-0.742301629,-0.376473328
-0.709123217,0.733524465,-1.244224846,-0.849601645,shallow,unknown,safe,0.890695322,-0.692627504,-0.783633391,-0.509282633,0.726541134,-0.263001108,-0.455300765,1.446518039,-0.355896677,1.942445247,0.161772933,1.485217212,0.072273873,-1.289156021,0.431877301,-0.001631476
1.065811902,-0.226908357,0.835518439,-2.594599061,deep,unknown,unknown,0.807602131,-0.172886734,1.704944716,-1.039513234,-1.9990335,0.158688344,-1.113208844,0.521633762,-1.182279746,0.848499734,0.723062042,-2.133540969,1.321681401,-1.320072462,1.130758126,-0.106331192
-1.528193248,0.118442016,0.174009865,-1.085973682,shallow,400,unsafe,-0.092070854,-2.482571125,-0.133545706,0.589909524,-1.427546428,-0.155132542,-0.086009289,-0.52198872,-0.743152606,0.558975771,0.262718085,-1.859893027,2.179604555,-0.542392864,-0.185164675,0.271277393
1.086588052,-0.356499504,-1.561957948,-0.454317099,shallow,230,unsafe,0.474388036,-0.710609329,-0.730915298,0.617347201,-1.421409861,1.370202013,0.462293176,-0.535446206,0.734113933,-0.122873744,0.49300233,0.361464123,-0.397342661,-0.312888223,-0.939446241,1.265674069
-0.544078084,0.385977853,-0.357877032,-0.040952229,deep,250,unknown,-0.597133811,1.465232815,0.007880282,-0.862921113,1.050130533,-1.020864755,-0.479469242,0.486868647,-0.709078568,-0.790907054,-0.089611014,-0.402006027,0.201946225,-2.504807507,-0.405935157,1.160518554
0.626269808,0.558917275,-1.097401703,0.787829657,deep,669,safe,-1.338735933,0.130466232,0.181736513,1.684835444,-2.340429817,-0.516116636,-0.26647242,0.20636261,1.854273349,-0.378972167,-0.730146387,-0.220038347,0.394203377,-0.697126845,0.238186491,3.455355186
-0.116906714,1.252358883,0.364450602,-2.498153758,deep,700,unsafe,0.216323968,-1.114746704,0.763809737,0.472864987,0.809124527,0.195553544,1.750621544,1.299139279,1.025184484,-0.428691083,1.498423027,0.368374909,2.211909281,-0.8914702,-2.288444193,0.128467643
-0.86848592,-1.171326176,0.470065176,0.329490181,deep,700,safe,0.753229097,1.31726207,0.236543042,0.014341197,0.108035886,0.975206519,-0.65579732,0.56881132,0.278933387,-0.091260744,0.143611892,-0.461157231,0.371402324,-0.329395289,0.170549355,-0.410145212
-0.645013826,-0.718348679,-0.914001802,-1.2854881,deep,280,safe,1.459027947,1.978251801,-1.79854592,-1.544841868,-0.173504577,-1.687847087,0.66774716,2.446176593,-0.759368977,0.818605079,0.174414227,-0.055028866,-0.632891686,-0.857967543,0.995798965,0.601328101
-0.216084119,-1.677549369,-1.620291547,-0.298199367,deep,160,safe,1.339051007,-0.157448025,0.05282313,-0.427517134,0.444712623,1.792829281,-0.13766512,-0.030534353,-0.257002886,2.696282152,-0.546814356,0.420660409,0.058829864,0.504548576,-1.299355799,1.477679683
1.625616956,0.753386473,0.033709397,-0.597350696,shallow,250,safe,1.162321137,-1.836293546,0.589910816,0.906221717,-0.200468421,-0.849352169,-0.171903294,0.472235944,-0.061475886,0.574656846,0.18457638,1.554662829,-3.166050927,-0.829607191,-0.529332173,-0.407259314
0.824272856,-0.427245675,-0.101533709,-0.506079575,deep,700,unsafe,0.360807229,-1.054035219,-0.656754018,0.355943186,1.274684397,0.386865881,1.418311961,-1.08814712,0.967288885,-2.068603104,-1.62382537,0.124161748,1.327079812,1.023969704,0.368720557,0.167587057
-0.931875965,0.155922338,0.019384532,-0.59970994,deep,400,unknown,-0.791534258,0.360253715,-0.038624663,0.048291217,0.63017737,-0.619121562,-0.572345063,-1.148657936,-0.354436697,-0.604990107,0.129894193,-0.654607223,1.09537844,0.328680196,-0.052129656,-1.797847867
-1.042416601,0.937189682,-1.026936601,1.751837145,deep,95,safe,0.687623949,0.131490753,-0.857988909,-0.100950047,0.110122498,-0.69637619,0.764387993,-0.034634741,0.826091757,0.471775553,-0.258282921,-0.631448037,-0.312474312,0.48619474,-0.00047021,-0.138474006
